human_gene_name,nmr_gene_acc,orthology_type,perc_id,nmr_gene_name,chromosome,biotype,description,species
PPP3CA,ENSHGLG00000003192,ortholog_one2one,99.2322,PPP3CA,27,protein_coding,protein phosphatase 3 catalytic subunit alpha [Source:UniProtKB Gene Name;Acc:A0A0P6JIW3],naked_mole_rat
KANK2,ENSHGLG00000006720,ortholog_one2one,71.4088,KANK2,29,protein_coding,KN motif and ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:29300],naked_mole_rat
PEX1,ENSHGLG00000015029,ortholog_one2one,85.9608,PEX1,14,protein_coding,peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850],naked_mole_rat
FOLH1,ENSHGLG00000005991,ortholog_one2one,83.0258,FOLH1,5,protein_coding,folate hydrolase 1 [Source:UniProtKB Gene Name;Acc:A0A0P6JUC5],naked_mole_rat
DRC3,ENSHGLG00000009349,ortholog_one2one,79.0865,,29,protein_coding,,naked_mole_rat
RSBN1,ENSHGLG00000009455,ortholog_one2one,90.8759,RSBN1,19,protein_coding,round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642],naked_mole_rat
TRDN,ENSHGLG00000001423,ortholog_one2one,80.5991,TRDN,1,protein_coding,triadin [Source:UniProtKB Gene Name;Acc:A0A0P6J3Y8],naked_mole_rat
GABRG1,ENSHGLG00000017802,ortholog_one2one,94.8387,GABRG1,10,protein_coding,gamma-aminobutyric acid type A receptor subunit gamma1 [Source:HGNC Symbol;Acc:HGNC:4086],naked_mole_rat
GUCY1A1,ENSHGLG00000001931,ortholog_one2one,74.1294,GUCY1A1,3,protein_coding,guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685],naked_mole_rat
CENPF,ENSHGLG00000012286,ortholog_one2one,71.6937,CENPF,24,protein_coding,centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857],naked_mole_rat
SYF2,ENSHGLG00000044606,ortholog_one2one,89.0625,SYF2,7,protein_coding,SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824],naked_mole_rat
MRPS21,ENSHGLG00000016350,ortholog_one2one,94.2529,MRPS21,19,protein_coding,mitochondrial ribosomal protein S21 [Source:UniProtKB Gene Name;Acc:G5BH36],naked_mole_rat
KLC3,ENSHGLG00000003781,ortholog_one2one,83.0645,KLC3,29,protein_coding,kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717],naked_mole_rat
B4GALT4,ENSHGLG00000013654,ortholog_one2one,76.8448,B4GALT4,2,protein_coding,"beta-1,4-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:927]",naked_mole_rat
ATXN1L,ENSHGLG00000047276,ortholog_one2one,94.246,ATXN1L,7,protein_coding,ataxin 1 like [Source:HGNC Symbol;Acc:HGNC:33279],naked_mole_rat
KCTD5,ENSHGLG00000038562,ortholog_one2one,61.7544,KCTD5,23,protein_coding,potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21423],naked_mole_rat
RPS9,ENSHGLG00000017784,ortholog_one2one,100.0,RPS9,29,protein_coding,ribosomal protein S9 [Source:UniProtKB Gene Name;Acc:G5CBG2],naked_mole_rat
RPA2,ENSHGLG00000018528,ortholog_one2one,88.8889,RPA2,7,protein_coding,replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290],naked_mole_rat
REXO5,ENSHGLG00000012652,ortholog_one2one,74.5547,REXO5,23,protein_coding,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],naked_mole_rat
KCNA4,ENSHGLG00000011830,ortholog_one2one,75.8042,KCNA4,5,protein_coding,potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222],naked_mole_rat
DDX6,ENSHGLG00000004316,ortholog_one2one,98.3673,DDX6,5,protein_coding,DEAD-box helicase 6 [Source:HGNC Symbol;Acc:HGNC:2747],naked_mole_rat
FAM171A2,ENSHGLG00000041698,ortholog_one2one,78.629,FAM171A2,20,protein_coding,family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480],naked_mole_rat
DTL,ENSHGLG00000006063,ortholog_one2one,90.2606,DTL,24,protein_coding,denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288],naked_mole_rat
TNFSF12,ENSHGLG00000010122,ortholog_one2one,84.4,TNFSF12,20,protein_coding,TNF superfamily member 12 [Source:HGNC Symbol;Acc:HGNC:11927],naked_mole_rat
PDSS2,ENSHGLG00000002304,ortholog_one2one,82.5581,PDSS2,1,protein_coding,decaprenyl diphosphate synthase subunit 2 [Source:UniProtKB Gene Name;Acc:A0A0P6J9X1],naked_mole_rat
RILP,ENSHGLG00000047115,ortholog_one2one,95.1981,PRICKLE1,17,protein_coding,prickle planar cell polarity protein 1 [Source:UniProtKB Gene Name;Acc:A0A0P6JBN9],naked_mole_rat
NNT,ENSHGLG00000009267,ortholog_one2one,96.593,NNT,16,protein_coding,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863],naked_mole_rat
MCM9,ENSHGLG00000002805,ortholog_one2one,71.5982,MCM9,1,protein_coding,minichromosome maintenance 9 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:21484],naked_mole_rat
LASP1,ENSHGLG00000014155,ortholog_one2one,78.2051,LASP1,20,protein_coding,LIM and SH3 protein 1 [Source:UniProtKB Gene Name;Acc:A0A0P6J9C9],naked_mole_rat
PPP2R1A,ENSHGLG00000016742,ortholog_one2one,99.6599,,29,protein_coding,,naked_mole_rat
CEP162,ENSHGLG00000014296,ortholog_one2one,81.4868,CEP162,1,protein_coding,centrosomal protein 162 [Source:HGNC Symbol;Acc:HGNC:21107],naked_mole_rat
YWHAE,ENSHGLG00000013336,ortholog_one2one,90.0763,,20,protein_coding,,naked_mole_rat
NAV1,ENSHGLG00000011311,ortholog_one2one,90.2309,NAV1,24,protein_coding,neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989],naked_mole_rat
MEFV,ENSHGLG00000010721,ortholog_one2one,61.4734,MEFV,23,protein_coding,"MEFV innate immunity regulator, pyrin [Source:UniProtKB Gene Name;Acc:A0A0P6JGA7]",naked_mole_rat
ZNF3,ENSHGLG00000044173,ortholog_one2one,79.3834,ZNF3,1,protein_coding,zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089],naked_mole_rat
NSF,ENSHGLG00000011180,ortholog_one2one,98.3539,,20,protein_coding,,naked_mole_rat
ENPP4,ENSHGLG00000014196,ortholog_one2one,77.5304,ENPP4,13,protein_coding,ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359],naked_mole_rat
EHMT2,ENSHGLG00000019509,ortholog_one2one,92.4594,EHMT2,13,protein_coding,euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129],naked_mole_rat
PAMR1,ENSHGLG00000007733,ortholog_one2one,90.1389,PAMR1,22,protein_coding,peptidase domain containing associated with muscle regeneration 1 [Source:HGNC Symbol;Acc:HGNC:24554],naked_mole_rat
NBEAL2,ENSHGLG00000013814,ortholog_one2one,87.2043,NBEAL2,8,protein_coding,neurobeachin like 2 [Source:HGNC Symbol;Acc:HGNC:31928],naked_mole_rat
PGLS,ENSHGLG00000039746,ortholog_one2one,78.3505,PGLS,29,protein_coding,6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903],naked_mole_rat
CREB3L3,ENSHGLG00000050546,ortholog_one2one,71.659,CREB3L3,29,protein_coding,cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855],naked_mole_rat
ATP6V0D1,ENSHGLG00000011430,ortholog_one2one,95.6284,ATP6V0D1,7,protein_coding,ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724],naked_mole_rat
SNCA,ENSHGLG00000010096,ortholog_one2one,72.028,Snca,7,protein_coding,synuclein alpha [Source:NCBI gene (formerly Entrezgene);Acc:101700039],naked_mole_rat
B3GAT3,ENSHGLG00000004546,ortholog_one2one,90.7186,B3GAT3,22,protein_coding,"beta-1,3-glucuronyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:923]",naked_mole_rat
ATAD3A,ENSHGLG00000017393,ortholog_one2one,91.1414,ATAD3A,7,protein_coding,ATPase family AAA domain containing 3A [Source:UniProtKB Gene Name;Acc:A0A0N8ETD3],naked_mole_rat
ALDH18A1,ENSHGLG00000008159,ortholog_one2one,96.6038,ALDH18A1,13,protein_coding,aldehyde dehydrogenase 18 family member A1 [Source:UniProtKB Gene Name;Acc:A0A0N8EU74],naked_mole_rat
CDKN1C,ENSHGLG00000032945,ortholog_one2one,64.5669,,22,protein_coding,,naked_mole_rat
INTS1,ENSHGLG00000015162,ortholog_one2one,85.9641,INTS1,1,protein_coding,integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555],naked_mole_rat
PPP6R3,ENSHGLG00000049153,ortholog_one2one,90.9871,,3,protein_coding,,naked_mole_rat
NPRL3,ENSHGLG00000002715,ortholog_one2one,95.4306,NPRL3,23,protein_coding,"NPR3 like, GATOR1 complex subunit [Source:UniProtKB Gene Name;Acc:A0A0P6K3I2]",naked_mole_rat
ALDH3A1,ENSHGLG00000005779,ortholog_one2one,77.5414,,20,protein_coding,,naked_mole_rat
HNRNPL,ENSHGLG00000010210,ortholog_one2one,99.4881,HNRNPL,28,protein_coding,heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045],naked_mole_rat
PHGDH,ENSHGLG00000018535,ortholog_one2one,92.1201,PHGDH,19,protein_coding,phosphoglycerate dehydrogenase [Source:UniProtKB Gene Name;Acc:G5BV17],naked_mole_rat
PDCD4,ENSHGLG00000010690,ortholog_one2one,95.7356,PDCD4,13,protein_coding,programmed cell death 4 [Source:UniProtKB Gene Name;Acc:A0A0P6JEB2],naked_mole_rat
ADAM17,ENSHGLG00000000502,ortholog_one2one,91.1694,,27,protein_coding,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195],naked_mole_rat
SARS2,ENSHGLG00000009655,ortholog_one2one,83.9768,SARS2,28,protein_coding,"seryl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17697]",naked_mole_rat
TRAPPC11,ENSHGLG00000015695,ortholog_one2one,96.4696,TRAPPC11,6,protein_coding,trafficking protein particle complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25751],naked_mole_rat
TSEN54,ENSHGLG00000007979,ortholog_one2one,68.7976,TSEN54,20,protein_coding,tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561],naked_mole_rat
ADGRE3,ENSHGLG00000035187,ortholog_one2one,74.7573,,29,protein_coding,,naked_mole_rat
ZNF366,ENSHGLG00000001829,ortholog_one2one,82.4087,,16,protein_coding,zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316],naked_mole_rat
POLK,ENSHGLG00000002129,ortholog_one2one,83.1787,,16,protein_coding,,naked_mole_rat
FMNL1,ENSHGLG00000008766,ortholog_one2one,78.8889,FMNL1,20,protein_coding,formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212],naked_mole_rat
SAMD4B,ENSHGLG00000005728,ortholog_one2one,90.5479,SAMD4B,28,protein_coding,sterile alpha motif domain containing 4B [Source:UniProtKB Gene Name;Acc:G5BJE2],naked_mole_rat
BMI1,ENSHGLG00000032421,ortholog_one2one,94.4282,BMI1,8,protein_coding,"BMI1 proto-oncogene, polycomb ring finger [Source:HGNC Symbol;Acc:HGNC:1066]",naked_mole_rat
WIF1,ENSHGLG00000011348,ortholog_one2one,93.9474,WIF1,17,protein_coding,WNT inhibitory factor 1 [Source:UniProtKB Gene Name;Acc:G5AY55],naked_mole_rat
RPL13A,ENSHGLG00000033175,ortholog_one2one,79.5276,,11,protein_coding,,naked_mole_rat
ENOPH1,ENSHGLG00000015044,ortholog_one2one,83.7638,ENOPH1,7,protein_coding,enolase-phosphatase 1 [Source:UniProtKB Gene Name;Acc:G5ALN6],naked_mole_rat
SSBP3,ENSHGLG00000000619,ortholog_one2one,86.5169,SSBP3,7,protein_coding,single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15674],naked_mole_rat
PPAT,ENSHGLG00000012414,ortholog_one2one,71.7629,COASY,20,protein_coding,Coenzyme A synthase [Source:HGNC Symbol;Acc:HGNC:29932],naked_mole_rat
TOB1,ENSHGLG00000035274,ortholog_one2one,93.1624,TOB1,20,protein_coding,"transducer of ERBB2, 1 [Source:UniProtKB Gene Name;Acc:A0A0N8ESU6]",naked_mole_rat
MSL1,ENSHGLG00000006969,ortholog_one2one,96.4286,SNRPB2,15,protein_coding,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155],naked_mole_rat
IFT172,ENSHGLG00000016609,ortholog_one2one,89.4462,,4,protein_coding,,naked_mole_rat
SPNS2,ENSHGLG00000014461,ortholog_one2one,95.4463,SPNS2,20,protein_coding,"SPNS lysolipid transporter 2, sphingosine-1-phosphate [Source:HGNC Symbol;Acc:HGNC:26992]",naked_mole_rat
MARCHF2,ENSHGLG00000006489,ortholog_one2one,95.1219,MARCH2,29,protein_coding,membrane associated ring-CH-type finger 2 [Source:HGNC Symbol;Acc:HGNC:28038],naked_mole_rat
GABRB2,ENSHGLG00000007765,ortholog_one2one,100.0,GABRB2,4,protein_coding,gamma-aminobutyric acid type A receptor subunit beta2 [Source:UniProtKB Gene Name;Acc:A0A0P6JDZ4],naked_mole_rat
TFEC,ENSHGLG00000013967,ortholog_one2one,78.2842,TFEC,14,protein_coding,transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754],naked_mole_rat
NUDT9,ENSHGLG00000010306,ortholog_one2one,90.5714,NUDT9,8,protein_coding,nudix hydrolase 9 [Source:UniProtKB Gene Name;Acc:A0A0P6K4F1],naked_mole_rat
MGMT,ENSHGLG00000014053,ortholog_one2one,66.1972,MGMT,13,protein_coding,O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059],naked_mole_rat
TES,ENSHGLG00000013746,ortholog_one2one,90.5747,TES,14,protein_coding,testin LIM domain protein [Source:UniProtKB Gene Name;Acc:A0A0P6JC33],naked_mole_rat
HOOK2,ENSHGLG00000017395,ortholog_one2one,79.187,HOOK2,29,protein_coding,hook microtubule tethering protein 2 [Source:HGNC Symbol;Acc:HGNC:19885],naked_mole_rat
WDR59,ENSHGLG00000010982,ortholog_one2one,85.3636,WDR59,7,protein_coding,WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706],naked_mole_rat
FANCE,ENSHGLG00000012417,ortholog_one2one,61.8968,FANCE,13,protein_coding,FA complementation group E [Source:HGNC Symbol;Acc:HGNC:3586],naked_mole_rat
PPA1,ENSHGLG00000011100,ortholog_one2one,83.2787,PPA1,13,protein_coding,inorganic pyrophosphatase 1 [Source:UniProtKB Gene Name;Acc:G5B194],naked_mole_rat
GIPC2,ENSHGLG00000040596,ortholog_one2one,81.9355,GIPC2,19,protein_coding,GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177],naked_mole_rat
TAF15,ENSHGLG00000005292,ortholog_one2one,71.6312,,20,protein_coding,,naked_mole_rat
DPM3,ENSHGLG00000010719,ortholog_one2one,86.9565,DPM3,19,protein_coding,"dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]",naked_mole_rat
NUCKS1,ENSHGLG00000015004,ortholog_one2one,95.8506,NUCKS1,24,protein_coding,nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923],naked_mole_rat
SLC49A3,ENSHGLG00000007891,ortholog_one2one,62.2103,SLC49A3,OX090908.1,protein_coding,solute carrier family 49 member 3 [Source:HGNC Symbol;Acc:HGNC:26177],naked_mole_rat
WASF1,ENSHGLG00000001120,ortholog_one2one,99.2844,WASF1,1,protein_coding,WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732],naked_mole_rat
CREB5,ENSHGLG00000018417,ortholog_one2one,97.8346,CREB5,14,protein_coding,cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844],naked_mole_rat
PPP6R1,ENSHGLG00000043133,ortholog_one2one,62.9358,,29,protein_coding,,naked_mole_rat
SDC3,ENSHGLG00000033191,ortholog_one2one,86.755,SDC3,7,protein_coding,syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660],naked_mole_rat
BBIP1,ENSHGLG00000010067,ortholog_one2one,65.9341,BBIP1,13,protein_coding,BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093],naked_mole_rat
CROCC,ENSHGLG00000012590,ortholog_one2one,85.284,CROCC,7,protein_coding,"ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]",naked_mole_rat
LANCL2,ENSHGLG00000004769,ortholog_one2one,90.4232,LANCL2,1,protein_coding,LanC like glutathione S-transferase 2 [Source:UniProtKB Gene Name;Acc:A0A0P6J918],naked_mole_rat
PFKP,ENSHGLG00000009173,ortholog_one2one,79.5302,PFKP,9,protein_coding,"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]",naked_mole_rat
RABEP1,ENSHGLG00000019170,ortholog_one2one,90.724,RABEP1,20,protein_coding,"rabaptin, RAB GTPase binding effector protein 1 [Source:UniProtKB Gene Name;Acc:A0A0P6J5Z8]",naked_mole_rat
TRAF7,ENSHGLG00000003259,ortholog_one2one,97.3134,TRAF7,23,protein_coding,TNF receptor associated factor 7 [Source:UniProtKB Gene Name;Acc:A0A0P6JCH3],naked_mole_rat
ORAI2,ENSHGLG00000046001,ortholog_one2one,88.6447,ORAI2,1,protein_coding,ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667],naked_mole_rat
NDST1,ENSHGLG00000004281,ortholog_one2one,97.8458,NDST1,6,protein_coding,N-deacetylase and N-sulfotransferase 1 [Source:UniProtKB Gene Name;Acc:A0A0N8ET39],naked_mole_rat
GUSB,ENSHGLG00000018821,ortholog_one2one,65.6658,,1,protein_coding,,naked_mole_rat
DR1,ENSHGLG00000020563,ortholog_one2one,87.8613,,6,protein_coding,,naked_mole_rat
DDX20,ENSHGLG00000014848,ortholog_one2one,79.615,DDX20,19,protein_coding,DEAD-box helicase 20 [Source:UniProtKB Gene Name;Acc:A0A0P6JEA2],naked_mole_rat
VGLL2,ENSHGLG00000048393,ortholog_one2one,77.0909,VGLL2,OX090908.1,protein_coding,vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232],naked_mole_rat
DDX39B,ENSHGLG00000019248,ortholog_one2one,78.1116,DDX39B,OX090908.1,protein_coding,DExD-box helicase 39B [Source:UniProtKB Gene Name;Acc:A0A0P6J5J5],naked_mole_rat
SSBP2,ENSHGLG00000006868,ortholog_one2one,99.5984,,OX090908.1,protein_coding,,naked_mole_rat
FIRRM,ENSHGLG00000018896,ortholog_one2one,69.4255,,28,protein_coding,,naked_mole_rat
BAMBI,ENSHGLG00000042786,ortholog_one2one,88.4058,,28,protein_coding,,naked_mole_rat
ACVR1,ENSHGLG00000006379,ortholog_one2one,98.6248,ACVR1,3,protein_coding,activin A receptor type 1 [Source:UniProtKB Gene Name;Acc:G5B9D6],naked_mole_rat
ZNF25,ENSHGLG00000044002,ortholog_one2one,87.2807,,16,protein_coding,,naked_mole_rat
OPALIN,ENSHGLG00000042100,ortholog_one2one,77.551,OPALIN,13,protein_coding,oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707],naked_mole_rat
PDE1C,ENSHGLG00000015158,ortholog_one2one,83.357,,14,protein_coding,,naked_mole_rat
SRR,ENSHGLG00000011426,ortholog_one2one,83.6158,SRR,20,protein_coding,serine racemase [Source:HGNC Symbol;Acc:HGNC:14398],naked_mole_rat
NEBL,ENSHGLG00000006963,ortholog_one2one,89.5325,NEBL,8,protein_coding,nebulette [Source:UniProtKB Gene Name;Acc:A0A0P6K1Y3],naked_mole_rat
COG1,ENSHGLG00000008414,ortholog_one2one,80.6641,COG1,20,protein_coding,component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545],naked_mole_rat
TNFAIP8L1,ENSHGLG00000040405,ortholog_one2one,81.1828,TNFAIP8L1,29,protein_coding,TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279],naked_mole_rat
RNF166,ENSHGLG00000014545,ortholog_one2one,97.8903,RNF166,7,protein_coding,ring finger protein 166 [Source:UniProtKB Gene Name;Acc:A0A0N8EU07],naked_mole_rat
TAPBPL,ENSHGLG00000001831,ortholog_one2one,63.7317,TAPBPL,5,protein_coding,TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683],naked_mole_rat
DENND10,ENSHGLG00000010220,ortholog_one2one,88.4615,DENND10,13,protein_coding,DENN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:31793],naked_mole_rat
SUOX,ENSHGLG00000044861,ortholog_one2one,87.5229,SUOX,17,protein_coding,sulfite oxidase [Source:UniProtKB Gene Name;Acc:A0A0P6JCY0],naked_mole_rat
PAOX,ENSHGLG00000013497,ortholog_one2one,82.0833,PAOX,13,protein_coding,polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837],naked_mole_rat
FCGRT,ENSHGLG00000040787,ortholog_one2one,63.5294,FCGRT,29,protein_coding,Fc gamma receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621],naked_mole_rat
USP36,ENSHGLG00000005619,ortholog_one2one,74.8428,USP36,20,protein_coding,ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062],naked_mole_rat
BCS1L,ENSHGLG00000008703,ortholog_one2one,89.2019,BCS1L,25,protein_coding,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:UniProtKB Gene Name;Acc:G5AZI3]",naked_mole_rat
SGMS1,ENSHGLG00000018994,ortholog_one2one,96.6019,,13,protein_coding,,naked_mole_rat
METTL18,ENSHGLG00000020074,ortholog_one2one,82.3056,METTL18,28,protein_coding,"methyltransferase 18, RPL3 N3(tau)-histidine [Source:UniProtKB Gene Name;Acc:A0A0P6J1H2]",naked_mole_rat
SPATA17,ENSHGLG00000037088,ortholog_one2one,75.1381,SPATA17,24,protein_coding,spermatosis associated 17 [Source:UniProtKB Gene Name;Acc:A0A0P6J6C8],naked_mole_rat
BAIAP3,ENSHGLG00000003395,ortholog_one2one,87.2396,BAIAP3,23,protein_coding,BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948],naked_mole_rat
TUT4,ENSHGLG00000039303,ortholog_one2one,86.0,,7,protein_coding,,naked_mole_rat
LMO3,ENSHGLG00000042625,ortholog_one2one,92.9487,LMO3,5,protein_coding,LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643],naked_mole_rat
ASL,ENSHGLG00000018507,ortholog_one2one,90.2542,ASL,1,protein_coding,argininosuccinate lyase [Source:UniProtKB Gene Name;Acc:A0A0N8ESY0],naked_mole_rat
SLC38A10,ENSHGLG00000004919,ortholog_one2one,73.6842,SLC38A10,20,protein_coding,solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237],naked_mole_rat
DNAJC1,ENSHGLG00000004425,ortholog_one2one,73.4622,DNAJC1,8,protein_coding,DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090],naked_mole_rat
C19orf25,ENSHGLG00000010653,ortholog_one2one,71.2963,C19orf25,29,protein_coding,chromosome 19 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:26711],naked_mole_rat
LPCAT3,ENSHGLG00000001329,ortholog_one2one,76.5455,LPCAT3,5,protein_coding,lysophosphatidylcholine acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30244],naked_mole_rat
RCAN3,ENSHGLG00000010305,ortholog_one2one,84.3511,RCAN3,7,protein_coding,RCAN family member 3 [Source:UniProtKB Gene Name;Acc:G5BHX0],naked_mole_rat
FKRP,ENSHGLG00000017783,ortholog_one2one,92.5553,FKRP,29,protein_coding,fukutin related protein [Source:HGNC Symbol;Acc:HGNC:17997],naked_mole_rat
HPS1,ENSHGLG00000013798,ortholog_one2one,83.1909,HPS1,13,protein_coding,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163],naked_mole_rat
UBE2D2,ENSHGLG00000004792,ortholog_one2one,100.0,UBE2D2,6,protein_coding,ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475],naked_mole_rat
TOE1,ENSHGLG00000040523,ortholog_one2one,86.4971,TOE1,7,protein_coding,"target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]",naked_mole_rat
TLR6,ENSHGLG00000050436,ortholog_one2one,75.495,TLR6,10,protein_coding,toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711],naked_mole_rat
ZNF518B,ENSHGLG00000043144,ortholog_one2one,77.7674,ZNF518B,10,protein_coding,zinc finger protein 518B [Source:UniProtKB Gene Name;Acc:A0A0P6K6B5],naked_mole_rat
TRIM26,ENSHGLG00000036187,ortholog_one2one,76.6026,TRIM26,OX090908.1,protein_coding,tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962],naked_mole_rat
CLSPN,ENSHGLG00000013282,ortholog_one2one,83.8202,CLSPN,7,protein_coding,claspin [Source:HGNC Symbol;Acc:HGNC:19715],naked_mole_rat
GPM6A,ENSHGLG00000044374,ortholog_one2one,99.6403,GPM6A,6,protein_coding,glycoprotein M6A [Source:UniProtKB Gene Name;Acc:A0A0P6IZA6],naked_mole_rat
NOSIP,ENSHGLG00000046891,ortholog_one2one,83.8926,,29,protein_coding,,naked_mole_rat
