heterocephalus_glaber_female_gene,homo_sapiens_gene,orthology_type,perc_id,dn_ds
HECTD3,ENSG00000126107,ortholog_one2one,97.4448,
ECI1,ENSG00000167969,ortholog_one2one,70.8609,
GADL1,ENSG00000144644,ortholog_one2one,90.595,
MPST,ENSG00000128309,ortholog_one2one,65.9306,
TTC28,ENSG00000100154,ortholog_one2one,94.1556,
ECHDC2,ENSG00000121310,ortholog_one2one,88.0137,
NGLY1,ENSG00000151092,ortholog_one2one,88.8379,
TST,ENSG00000128311,ortholog_one2one,71.0438,
ABCA3,ENSG00000167972,ortholog_one2one,88.8498,
OXSM,ENSG00000151093,ortholog_one2one,90.8497,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
GPD1L,ENSG00000152642,ortholog_one2one,96.2963,
PDZK1IP1,ENSG00000162366,ortholog_one2one,85.9649,
HDLBP,ENSG00000115677,ortholog_one2one,96.2145,
PITPNB,ENSG00000180957,ortholog_one2one,94.0959,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
PARVB,ENSG00000188677,ortholog_one2one,58.2418,
U6,ENSG00000252980,ortholog_one2one,67.0,
CCNF,ENSG00000162063,ortholog_one2one,86.1323,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
SAMM50,ENSG00000100347,ortholog_one2one,94.4563,
MXD3,ENSG00000213347,ortholog_one2one,75.7282,
CMTM8,ENSG00000170293,ortholog_one2one,95.9538,
MN1,ENSG00000169184,ortholog_one2one,93.1818,
EIF2B3,ENSG00000070785,ortholog_one2one,92.6991,
TEDC2,ENSG00000162062,ortholog_one2one,66.9746,
TXNDC15,ENSG00000113621,ortholog_one2one,81.6667,
CMTM7,ENSG00000153551,ortholog_one2one,67.4286,
PLA2G6,ENSG00000184381,ortholog_one2one,87.9653,
THRB,ENSG00000151090,ortholog_one2one,80.9111,
FARP2,ENSG00000006607,ortholog_one2one,83.4915,
PTCH2,ENSG00000117425,ortholog_one2one,90.4406,
BAIAP2L2,ENSG00000128298,ortholog_one2one,89.603,
NEFH,ENSG00000100285,ortholog_one2one,84.1176,
RARB,ENSG00000077092,ortholog_one2one,89.2857,
LSM2,ENSG00000204392,ortholog_one2one,80.0,
CIMIP4,ENSG00000185264,ortholog_one2one,52.5,
DYNLT4,ENSG00000188396,ortholog_one2one,77.8281,
IFT140,ENSG00000187535,ortholog_one2one,80.5746,
PLK3,ENSG00000173846,ortholog_one2one,94.2724,
EIF4ENIF1,ENSG00000184708,ortholog_one2one,95.0254,
POLR2F,ENSG00000100142,ortholog_one2one,100.0,
STK25,ENSG00000115694,ortholog_one2one,96.4789,
GABRQ,ENSG00000268089,ortholog_one2one,60.7595,
BEST4,ENSG00000142959,ortholog_one2one,91.1205,
TMEM204,ENSG00000131634,ortholog_one2one,88.938,
PNPLA1,ENSG00000180316,ortholog_one2one,69.0559,
CRAMP1L,ENSG00000007545,ortholog_one2one,86.6824,
C22orf23,ENSG00000128346,ortholog_one2one,78.341,
BOK,ENSG00000176720,ortholog_one2one,96.2264,
KNCN,ENSG00000162456,ortholog_one2one,83.0645,
CLPS,ENSG00000137392,ortholog_one2one,75.0,
RPS8,ENSG00000142937,ortholog_one2one,98.5577,
THAP4,ENSG00000176946,ortholog_one2one,81.1092,
CYP4X1,ENSG00000186377,ortholog_one2one,76.2279,
MAPK8IP3,ENSG00000138834,ortholog_one2one,94.0165,
ATG4B,ENSG00000168397,ortholog_one2one,93.8931,
DRG1,ENSG00000185721,ortholog_one2one,92.6431,
TFDP1,ENSG00000198176,ortholog_one2one,91.4634,
LHFPL5,ENSG00000197753,ortholog_one2one,92.2374,
MPPED1,ENSG00000186732,ortholog_one2one,98.773,
GIT2,ENSG00000139436,ortholog_one2one,95.3887,
TMCO3,ENSG00000150403,ortholog_one2one,86.5583,
Srpk1,ENSG00000096063,ortholog_one2one,88.0916,
DCUN1D2,ENSG00000150401,ortholog_one2one,92.6641,
NCF4,ENSG00000100365,ortholog_one2one,79.056,
EIF1B,ENSG00000114784,ortholog_one2one,100.0,
NME3,ENSG00000103024,ortholog_one2one,60.355,
PDE6B,ENSG00000133256,ortholog_one2one,89.2272,
EFCAB14,ENSG00000159658,ortholog_one2one,88.4848,
EIF3L,ENSG00000100129,ortholog_one2one,98.4043,
ANKRD54,ENSG00000100124,ortholog_one2one,93.0,
TEX38,ENSG00000186118,ortholog_one2one,62.6214,
MAB21L4,ENSG00000172478,ortholog_one2one,73.3781,
ATPAF1,ENSG00000123472,ortholog_one2one,79.5732,
GCAT,ENSG00000100116,ortholog_one2one,93.3174,
CROCC2,ENSG00000226321,ortholog_one2one,59.1047,
H1-0,ENSG00000189060,ortholog_one2one,95.3608,
TMEM119,ENSG00000183160,ortholog_one2one,73.8516,
SNED1,ENSG00000162804,ortholog_one2one,82.0948,
MAPK14,ENSG00000112062,ortholog_one2one,98.8889,
MTERF4,ENSG00000122085,ortholog_one2one,65.3543,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
DMBX1,ENSG00000197587,ortholog_one2one,93.3687,
IFT27,ENSG00000100360,ortholog_one2one,70.9677,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
PASK,ENSG00000115687,ortholog_one2one,68.7831,
SLC5A9,ENSG00000117834,ortholog_one2one,87.5184,
PISD,ENSG00000241878,ortholog_one2one,74.8166,
CACNG2,ENSG00000166862,ortholog_one2one,81.1145,
KIF6,ENSG00000164627,ortholog_one2one,82.1867,
SLC2A1,ENSG00000117394,ortholog_one2one,95.3252,
PPP1R7,ENSG00000115685,ortholog_one2one,95.5556,
DAAM2,ENSG00000146122,ortholog_one2one,94.6629,
SFI1,ENSG00000198089,ortholog_one2one,66.5056,
ERMAP,ENSG00000164010,ortholog_one2one,72.6316,
TRAPPC3L,ENSG00000173626,ortholog_one2one,91.1602,
MOCS1,ENSG00000124615,ortholog_one2one,83.4906,
CCDC23,ENSG00000177868,ortholog_one2one,95.4545,
CALHM5,ENSG00000178033,ortholog_one2one,86.0841,
CALHM4,ENSG00000164451,ortholog_one2one,71.9745,
GAL3ST2,ENSG00000154252,ortholog_one2one,70.1005,
SRSF3,ENSG00000112081,ortholog_one2one,100.0,
P3H1,ENSG00000117385,ortholog_one2one,89.2663,
HORMAD2,ENSG00000176635,ortholog_one2one,82.4104,
CDKN1A,ENSG00000124762,ortholog_one2one,73.1707,
SLC29A1,ENSG00000112759,ortholog_one2one,83.5526,
LAMP1,ENSG00000185896,ortholog_one2one,65.7074,
CLDN19,ENSG00000164007,ortholog_one2one,95.5357,
DMRTA2,ENSG00000142700,ortholog_one2one,95.572,
MTMR3,ENSG00000100330,ortholog_one2one,89.8164,
CUL4A,ENSG00000139842,ortholog_one2one,91.0408,
HSP90AB1,ENSG00000080824,ortholog_one2one,99.1803,
PCID2,ENSG00000126226,ortholog_one2one,97.4937,
PPIH,ENSG00000171960,ortholog_one2one,100.0,
PROZ,ENSG00000126231,ortholog_one2one,66.75,
SLC35B2,ENSG00000157593,ortholog_one2one,92.5926,
F10,ENSG00000126218,ortholog_one2one,68.2377,
ZMYND12,ENSG00000066185,ortholog_one2one,79.4521,
NFKBIE,ENSG00000146232,ortholog_one2one,78.9474,
TMEM151B,ENSG00000178233,ortholog_one2one,88.5159,
PPCS,ENSG00000127125,ortholog_one2one,91.3183,
TCTE1,ENSG00000146221,ortholog_one2one,74.0519,
RIMKLA,ENSG00000177181,ortholog_one2one,92.0716,
AARS2,ENSG00000173546,ortholog_one2one,80.3618,
SLC2A11,ENSG00000133460,ortholog_one2one,85.5711,
FOXJ3,ENSG00000198815,ortholog_one2one,97.1061,
Mif,ENSG00000240972,ortholog_one2one,78.2609,
SPATS1,ENSG00000249481,ortholog_one2one,63.6667,
USP5,ENSG00000111667,ortholog_one2one,89.627,
MTCH1,ENSG00000137409,ortholog_one2one,97.4293,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
Metazoa_SRP,ENSG00000240347,ortholog_one2one,68.4931,
U6,ENSG00000252980,ortholog_one2one,67.0,
SNORD83B,ENSG00000209480,ortholog_one2one,88.172,
GRM4,ENSG00000124493,ortholog_one2one,96.8202,
SNORD43,ENSG00000263764,ortholog_one2one,93.75,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
SYNGR1,ENSG00000100321,ortholog_one2one,63.9485,
CDCA3,ENSG00000111665,ortholog_one2one,77.6119,
PACSIN1,ENSG00000124507,ortholog_one2one,95.4955,
RAB44,ENSG00000255587,ortholog_one2one,61.2145,
GNB3,ENSG00000111664,ortholog_one2one,93.2353,
DESI1,ENSG00000100418,ortholog_one2one,88.6905,
P3H3,ENSG00000110811,ortholog_one2one,75.8152,
GPR162,ENSG00000250510,ortholog_one2one,92.6871,
BLTP3A,ENSG00000065060,ortholog_one2one,89.0278,
CD4,ENSG00000010610,ortholog_one2one,51.9651,
DDX47,ENSG00000213782,ortholog_one2one,96.2637,
ANKS1A,ENSG00000064999,ortholog_one2one,90.5644,
LPAR1,ENSG00000198121,ortholog_one2one,96.1538,
PHC1,ENSG00000111752,ortholog_one2one,91.1355,
TCP11,ENSG00000124678,ortholog_one2one,69.3837,
MRPS34,ENSG00000074071,ortholog_one2one,83.0275,
EME2,ENSG00000197774,ortholog_one2one,52.7704,
MUSK,ENSG00000030304,ortholog_one2one,94.0161,
IGFALS,ENSG00000099769,ortholog_one2one,79.0083,
SCYL1,ENSG00000142186,ortholog_one2one,90.7178,
NUBP2,ENSG00000095906,ortholog_one2one,87.0849,
SVEP1,ENSG00000165124,ortholog_one2one,85.5783,
SHOC1,ENSG00000165181,ortholog_one2one,71.0875,
HAGH,ENSG00000063854,ortholog_one2one,78.8961,
MEIOB,ENSG00000162039,ortholog_one2one,85.9873,
APEH,ENSG00000164062,ortholog_one2one,92.7596,
DERA,ENSG00000023697,ortholog_one2one,89.6226,
OR13C4,ENSG00000148136,ortholog_one2one,83.9623,
FOXO1,ENSG00000150907,ortholog_one2one,92.6718,
TMEM38B,ENSG00000095209,ortholog_one2one,72.5086,
MST1,ENSG00000173531,ortholog_one2one,83.7241,
TAL2,ENSG00000186051,ortholog_one2one,89.8148,
MRPS31,ENSG00000102738,ortholog_one2one,71.1392,
BSN,ENSG00000164061,ortholog_one2one,79.9032,
FKTN,ENSG00000106692,ortholog_one2one,86.3341,
CCDC188,ENSG00000234409,ortholog_one2one,55.4726,
C13orf42,ENSG00000226792,ortholog_one2one,86.7692,
CABIN1,ENSG00000099991,ortholog_one2one,90.7207,
TCAIM,ENSG00000179152,ortholog_one2one,83.4677,
FSD1L,ENSG00000106701,ortholog_one2one,88.8679,
APOLD1,ENSG00000178878,ortholog_one2one,78.2258,
NEK3,ENSG00000136098,ortholog_one2one,83.3992,
NEU1,ENSG00000204386,ortholog_one2one,80.241,
THPO,ENSG00000090534,ortholog_one2one,78.187,
SLC44A4,ENSG00000204385,ortholog_one2one,78.169,
TXNDC8,ENSG00000204193,ortholog_one2one,74.0157,
A2m,ENSG00000175899,ortholog_one2one,77.7476,
ALG11,ENSG00000253710,ortholog_one2one,85.9756,
NF2,ENSG00000186575,ortholog_one2one,98.8235,
EPHB3,ENSG00000182580,ortholog_one2one,96.493,
RNASEH2B,ENSG00000136104,ortholog_one2one,83.3333,
SEC14L3,ENSG00000100012,ortholog_one2one,95.0,
DLEU7,ENSG00000186047,ortholog_one2one,60.6335,
ANKRD13A,ENSG00000076513,ortholog_one2one,94.2373,
PTH1R,ENSG00000160801,ortholog_one2one,86.3406,
ARL14EP,ENSG00000152219,ortholog_one2one,96.9231,
FSHB,ENSG00000131808,ortholog_one2one,84.4961,
BDNF,ENSG00000176697,ortholog_one2one,94.7368,
SERP2,ENSG00000151778,ortholog_one2one,81.5385,
MTFP1,ENSG00000242114,ortholog_one2one,80.7229,
VIPR1,ENSG00000114812,ortholog_one2one,85.558,
OR51A7,ENSG00000176895,ortholog_one2one,66.3462,
RNF215,ENSG00000099999,ortholog_one2one,90.9814,
RCN1,ENSG00000049449,ortholog_one2one,86.4048,
CCDC157,ENSG00000187860,ortholog_one2one,72.2074,
PAX6,ENSG00000007372,ortholog_one2one,99.5413,
GLYCTK,ENSG00000168237,ortholog_one2one,86.0421,
WDFY2,ENSG00000139668,ortholog_one2one,98.0,
LRRC2,ENSG00000163827,ortholog_one2one,81.1321,
ELP4,ENSG00000109911,ortholog_one2one,73.1132,
SF3A1,ENSG00000099995,ortholog_one2one,98.8651,
TLR9,ENSG00000239732,ortholog_one2one,77.2287,
INTS6,ENSG00000102786,ortholog_one2one,97.7452,
PPM1M,ENSG00000164088,ortholog_one2one,83.4423,
TBC1D10A,ENSG00000099992,ortholog_one2one,89.7638,
GATSL3,ENSG00000239282,ortholog_one2one,89.3617,
OSM,ENSG00000099985,ortholog_one2one,54.3651,
CSPG5,ENSG00000114646,ortholog_one2one,84.0445,
CCDC117,ENSG00000159873,ortholog_one2one,84.9462,
C3orf70,ENSG00000187068,ortholog_one2one,93.6,
DNAJC24,ENSG00000173626,ortholog_one2one,91.1602,
KLF17,ENSG00000171872,ortholog_one2one,52.1851,
EHHADH,ENSG00000113790,ortholog_one2one,78.8382,
FAM124A,ENSG00000150510,ortholog_one2one,79.1209,
MUTYH,ENSG00000132781,ortholog_one2one,80.9981,
CLPB,ENSG00000162129,ortholog_one2one,91.1374,
SIAH3,ENSG00000215475,ortholog_one2one,92.5651,
MAP3K13,ENSG00000073803,ortholog_one2one,91.3043,
SETDB2,ENSG00000136169,ortholog_one2one,77.6521,
PEX5,ENSG00000139197,ortholog_one2one,95.3052,
ISCU,ENSG00000136003,ortholog_one2one,97.6048,
TOE1,ENSG00000132773,ortholog_one2one,86.6667,
HPDL,ENSG00000186603,ortholog_one2one,71.4286,
CAB39L,ENSG00000102547,ortholog_one2one,96.1424,
SART3,ENSG00000075856,ortholog_one2one,89.3043,
CLSTN3,ENSG00000139182,ortholog_one2one,90.3766,
RBM5,ENSG00000003756,ortholog_one2one,99.0184,
CDADC1,ENSG00000102543,ortholog_one2one,89.8833,
KCNA4,ENSG00000182255,ortholog_one2one,83.0015,
CACNA1H,ENSG00000196557,ortholog_one2one,68.2958,
FICD,ENSG00000198855,ortholog_one2one,91.4847,
PIK3IP1,ENSG00000100100,ortholog_one2one,71.8631,
LIN7C,ENSG00000148943,ortholog_one2one,99.4924,
MLNR,ENSG00000102539,ortholog_one2one,75.0,
ALAS1,ENSG00000023330,ortholog_one2one,94.2188,
FNDC3A,ENSG00000102531,ortholog_one2one,86.0601,
LIMK2,ENSG00000182541,ortholog_one2one,95.2978,
SSSCA1,ENSG00000173465,ortholog_one2one,90.4523,
VWF,ENSG00000110799,ortholog_one2one,81.6566,
FAM89B,ENSG00000176973,ortholog_one2one,95.2381,
POC1A,ENSG00000164087,ortholog_one2one,92.1376,
CBY2,ENSG00000174015,ortholog_one2one,72.5446,
MOB2,ENSG00000182208,ortholog_one2one,81.3433,
ZFTA,ENSG00000188070,ortholog_one2one,84.9557,
SPINDOC,ENSG00000168005,ortholog_one2one,84.7769,
LGR4,ENSG00000205213,ortholog_one2one,71.6088,
SLC35E4,ENSG00000100036,ortholog_one2one,86.5714,
TCN2,ENSG00000185339,ortholog_one2one,79.3911,
GSC2,ENSG00000063515,ortholog_one2one,80.0,
PES1,ENSG00000100029,ortholog_one2one,92.0068,
CCDC34,ENSG00000109881,ortholog_one2one,53.6193,
ZSCAN10,ENSG00000130182,ortholog_one2one,74.4872,
BBOX1,ENSG00000129151,ortholog_one2one,86.0465,
LMNB1,ENSG00000113368,ortholog_one2one,97.9522,
MARCHF3,ENSG00000173926,ortholog_one2one,98.419,
PLA2G3,ENSG00000100078,ortholog_one2one,67.5835,
RCOR2,ENSG00000167771,ortholog_one2one,86.2333,
FIBIN,ENSG00000176971,ortholog_one2one,72.5118,
RELA,ENSG00000173039,ortholog_one2one,91.2886,
INPP5J,ENSG00000185133,ortholog_one2one,84.3936,
SLC5A12,ENSG00000148942,ortholog_one2one,86.7314,
SELENOM,ENSG00000198832,ortholog_one2one,81.3793,
LTF,ENSG00000012223,ortholog_one2one,59.1549,
KAT5,ENSG00000172977,ortholog_one2one,96.337,
SMTN,ENSG00000183963,ortholog_one2one,86.9945,
ANO3,ENSG00000134343,ortholog_one2one,92.9664,
DGCR2,ENSG00000070413,ortholog_one2one,91.8182,
RNASEH2C,ENSG00000172922,ortholog_one2one,68.9024,
CD69,ENSG00000110848,ortholog_one2one,62.3116,
MEGF10,ENSG00000145794,ortholog_one2one,95.0,
CABP2,ENSG00000167791,ortholog_one2one,90.0,
MUC15,ENSG00000169550,ortholog_one2one,55.9557,
NTF3,ENSG00000185652,ortholog_one2one,94.4444,
SUSD2,ENSG00000099994,ortholog_one2one,75.1825,
HS3ST6,ENSG00000162040,ortholog_one2one,54.6784,
SNX2,ENSG00000205302,ortholog_one2one,97.6879,
RPL3L,ENSG00000140986,ortholog_one2one,96.3145,
TNNI2,ENSG00000149043,ortholog_one2one,76.2274,
ATG16L2,ENSG00000168010,ortholog_one2one,84.0065,
ELP6,ENSG00000163832,ortholog_one2one,76.3158,
SNX24,ENSG00000064652,ortholog_one2one,95.858,
STARD10,ENSG00000214530,ortholog_one2one,96.9072,
TPST2,ENSG00000128294,ortholog_one2one,93.6339,
POLD4,ENSG00000175482,ortholog_one2one,87.8505,
KCNA5,ENSG00000130037,ortholog_one2one,74.8776,
CLCF1,ENSG00000175505,ortholog_one2one,96.0,
PARP3,ENSG00000041880,ortholog_one2one,80.863,
CEP120,ENSG00000168944,ortholog_one2one,91.6836,
RAD9A,ENSG00000172613,ortholog_one2one,86.1893,
CMKLR1,ENSG00000174600,ortholog_one2one,85.5228,
PPP1CA,ENSG00000172531,ortholog_one2one,100.0,
RRP9,ENSG00000114767,ortholog_one2one,92.8421,
TBL3,ENSG00000183751,ortholog_one2one,89.1089,
IGF2,ENSG00000167244,ortholog_one2one,87.2222,
AP1B1,ENSG00000100280,ortholog_one2one,97.6818,
EIF3M,ENSG00000149100,ortholog_one2one,98.3957,
CSNK1G3,ENSG00000151292,ortholog_one2one,97.1491,
NOXO1,ENSG00000196408,ortholog_one2one,66.8464,
GFER,ENSG00000127554,ortholog_one2one,83.9024,
SYNGR3,ENSG00000127561,ortholog_one2one,96.0699,
CFL1,ENSG00000172757,ortholog_one2one,98.7952,
CHRNA10,ENSG00000129749,ortholog_one2one,92.6667,
IQCF3,ENSG00000229972,ortholog_one2one,65.5844,
TJAP1,ENSG00000137221,ortholog_one2one,86.3555,
NUP98,ENSG00000110713,ortholog_one2one,89.3889,
LRRC75B,ENSG00000178026,ortholog_one2one,70.7936,
MUS81,ENSG00000172732,ortholog_one2one,86.2069,
PPIC,ENSG00000168938,ortholog_one2one,88.6792,
EFEMP2,ENSG00000172638,ortholog_one2one,96.3883,
PGAP2,ENSG00000148985,ortholog_one2one,93.0159,
LRRC73,ENSG00000204052,ortholog_one2one,98.1013,
IQCF6,ENSG00000214686,ortholog_one2one,72.6027,
YIPF3,ENSG00000137207,ortholog_one2one,73.1429,
ZNF608,ENSG00000168916,ortholog_one2one,94.5106,
DTYMK,ENSG00000168393,ortholog_one2one,84.434,
GUCD1,ENSG00000138867,ortholog_one2one,92.887,
SMARCC1,ENSG00000173473,ortholog_one2one,95.6561,
POLR1C,ENSG00000171453,ortholog_one2one,95.6647,
ING5,ENSG00000168395,ortholog_one2one,82.5,
RHOG,ENSG00000177105,ortholog_one2one,98.9529,
XPO5,ENSG00000124571,ortholog_one2one,92.5249,
FNTA,ENSG00000168522,ortholog_one2one,92.0844,
ADORA2A,ENSG00000128271,ortholog_one2one,90.2913,
POLH,ENSG00000170734,ortholog_one2one,85.554,
SUSD1,ENSG00000106868,ortholog_one2one,71.4859,
SGK196,ENSG00000185900,ortholog_one2one,82.2857,
TRIM21,ENSG00000132109,ortholog_one2one,73.2632,
GTPBP2,ENSG00000172432,ortholog_one2one,98.0066,
CAPN15,ENSG00000103326,ortholog_one2one,72.5599,
PRRC1,ENSG00000164244,ortholog_one2one,86.2921,
MAEA,ENSG00000090316,ortholog_one2one,98.7374,
CTSW,ENSG00000172543,ortholog_one2one,68.883,
OR51E1,ENSG00000180785,ortholog_one2one,92.7673,
ZNF462,ENSG00000148143,ortholog_one2one,96.0894,
RAB11FIP3,ENSG00000090565,ortholog_one2one,68.1217,
OR51C1,ENSG00000197674,ortholog_one2one,83.3333,
MAD2L1BP,ENSG00000126215,ortholog_one2one,73.6994,
RSPH9,ENSG00000172426,ortholog_one2one,82.2464,
FRRS1L,ENSG00000260230,ortholog_one2one,93.5154,
FIBP,ENSG00000172500,ortholog_one2one,96.6387,
CCDC85B,ENSG00000175602,ortholog_one2one,98.5149,
ARAP1,ENSG00000186635,ortholog_one2one,85.931,
FOSL1,ENSG00000176909,ortholog_one2one,49.8795,
MRPS18A,ENSG00000096080,ortholog_one2one,79.5918,
DECR2,ENSG00000242612,ortholog_one2one,71.2329,
KIAA1958,ENSG00000165185,ortholog_one2one,63.1285,
DRAP1,ENSG00000175550,ortholog_one2one,86.8293,
SCARNA10,ENSG00000239002,ortholog_one2one,79.697,
U6,ENSG00000252980,ortholog_one2one,67.0,
SCARNA12,ENSG00000238795,ortholog_one2one,70.0,
PRDM6,ENSG00000061455,ortholog_one2one,92.437,
HSDL2,ENSG00000119471,ortholog_one2one,88.0383,
SCARNA11,ENSG00000251898,ortholog_one2one,94.1176,
VEGFA,ENSG00000112715,ortholog_one2one,75.6962,
CTXN3,ENSG00000205279,ortholog_one2one,92.5926,
SLC44A1,ENSG00000070214,ortholog_one2one,96.0426,
SART1,ENSG00000175467,ortholog_one2one,94.375,
FAM151B,ENSG00000152380,ortholog_one2one,72.8261,
NME4,ENSG00000103202,ortholog_one2one,85.0267,
SLC22A7,ENSG00000137204,ortholog_one2one,79.927,
EIF1AD,ENSG00000175376,ortholog_one2one,72.1212,
PGAP6,ENSG00000129925,ortholog_one2one,77.6913,
BANF1,ENSG00000175334,ortholog_one2one,100.0,
CRIP3,ENSG00000146215,ortholog_one2one,91.6667,
CST6,ENSG00000175315,ortholog_one2one,67.1141,
ANKRD13D,ENSG00000172932,ortholog_one2one,83.8017,
TFAM,ENSG00000108064,ortholog_one2one,51.626,
ACACB,ENSG00000076555,ortholog_one2one,87.8763,
GRAMD3,ENSG00000155324,ortholog_one2one,82.1759,
MRPL28,ENSG00000086504,ortholog_one2one,88.2812,
AXIN1,ENSG00000103126,ortholog_one2one,87.587,
ALDH7A1,ENSG00000164904,ortholog_one2one,88.1262,
MAP4,ENSG00000047849,ortholog_one2one,63.284,
ABCA1,ENSG00000165029,ortholog_one2one,93.6311,
PIM1,ENSG00000137193,ortholog_one2one,96.1661,
PDIA2,ENSG00000185615,ortholog_one2one,80.0,
NDUFV1,ENSG00000167792,ortholog_one2one,96.7672,
ARHGDIG,ENSG00000242173,ortholog_one2one,84.4444,
RGS11,ENSG00000076344,ortholog_one2one,74.5182,
LUC7L,ENSG00000007392,ortholog_one2one,97.035,
RCBTB2,ENSG00000136161,ortholog_one2one,95.4628,
SLC27A6,ENSG00000113396,ortholog_one2one,82.0678,
RB1,ENSG00000139687,ortholog_one2one,91.7026,
TMEM63B,ENSG00000137216,ortholog_one2one,99.0385,
HBZ,ENSG00000130656,ortholog_one2one,80.2817,
UNG,ENSG00000076248,ortholog_one2one,91.0543,
ALKBH2,ENSG00000189046,ortholog_one2one,81.9923,
ZNF475,ENSG00000250803,ortholog_one2one,91.6667,
TRPT1,ENSG00000149743,ortholog_one2one,76.2846,
USP30,ENSG00000135093,ortholog_one2one,93.8104,
GNG10,ENSG00000242616,ortholog_one2one,92.6471,
DNAJC25,ENSG00000059769,ortholog_one2one,92.5,
SPMIP10,ENSG00000196900,ortholog_one2one,67.1642,
SEC14L5,ENSG00000103184,ortholog_one2one,89.9425,
NUDT22,ENSG00000149761,ortholog_one2one,79.868,
MINAR2,ENSG00000186367,ortholog_one2one,84.2105,
MED4,ENSG00000136146,ortholog_one2one,96.6667,
DEPDC5,ENSG00000100150,ortholog_one2one,95.5084,
CDC25A,ENSG00000164045,ortholog_one2one,84.542,
NUDT15,ENSG00000136159,ortholog_one2one,95.7317,
NAGPA,ENSG00000103174,ortholog_one2one,81.7476,
SUCLA2,ENSG00000136143,ortholog_one2one,89.2009,
ZNF660,ENSG00000144792,ortholog_one2one,92.4471,
C16orf89,ENSG00000153446,ortholog_one2one,69.2521,
ZNF197,ENSG00000186448,ortholog_one2one,88.1438,
ZNF35,ENSG00000169981,ortholog_one2one,89.3738,
PTPN3,ENSG00000070159,ortholog_one2one,93.2092,
SSTR5,ENSG00000162009,ortholog_one2one,78.5714,
KCTD4,ENSG00000180332,ortholog_one2one,99.2278,
SPDEF,ENSG00000124664,ortholog_one2one,84.1791,
TFIP11,ENSG00000100109,ortholog_one2one,97.0131,
RANBP1,ENSG00000099901,ortholog_one2one,65.1079,
ZNF502,ENSG00000196653,ortholog_one2one,85.1103,
SRRD,ENSG00000100104,ortholog_one2one,72.2714,
HPS4,ENSG00000100099,ortholog_one2one,71.3277,
DGCR8,ENSG00000128191,ortholog_one2one,89.2626,
KIAA1143,ENSG00000163807,ortholog_one2one,87.013,
NUFIP1,ENSG00000083635,ortholog_one2one,76.1616,
OR51F1,ENSG00000280021,ortholog_one2one,69.5925,
RASL10A,ENSG00000100276,ortholog_one2one,70.4434,
KIF15,ENSG00000163808,ortholog_one2one,84.0778,
STIM1,ENSG00000167323,ortholog_one2one,92.5978,
NUBP1,ENSG00000103274,ortholog_one2one,92.5,
GAS2L1,ENSG00000185340,ortholog_one2one,88.9868,
ARVCF,ENSG00000099889,ortholog_one2one,87.0062,
TVP23A,ENSG00000144677,ortholog_one2one,64.1304,
THAP1,ENSG00000131931,ortholog_one2one,88.7324,
CIITA,ENSG00000179583,ortholog_one2one,74.1593,
ADAMTS19,ENSG00000145808,ortholog_one2one,91.014,
ABCC5,ENSG00000114770,ortholog_one2one,96.3813,
RHBDD3,ENSG00000100263,ortholog_one2one,76.943,
SNCAIP,ENSG00000064692,ortholog_one2one,89.9891,
EMID1,ENSG00000186998,ortholog_one2one,73.5892,
GRIA2,ENSG00000120251,ortholog_one2one,94.4507,
ZNF445,ENSG00000185219,ortholog_one2one,69.4471,
DEXI,ENSG00000182108,ortholog_one2one,92.6316,
HEMK1,ENSG00000114735,ortholog_one2one,81.0651,
COMT,ENSG00000093010,ortholog_one2one,70.4797,
HTR2A,ENSG00000102468,ortholog_one2one,93.6306,
TXNRD2,ENSG00000184470,ortholog_one2one,76.145,
CHAMP1,ENSG00000198824,ortholog_one2one,84.9754,
C3orf18,ENSG00000088543,ortholog_one2one,82.716,
TMEM245,ENSG00000106771,ortholog_one2one,90.8988,
LRCH1,ENSG00000136141,ortholog_one2one,79.6855,
SVOP,ENSG00000166111,ortholog_one2one,98.5401,
IDUA,ENSG00000127415,ortholog_one2one,82.8484,
UBQLN3,ENSG00000175520,ortholog_one2one,74.8092,
ASPHD2,ENSG00000128203,ortholog_one2one,93.2249,
ASCC2,ENSG00000100325,ortholog_one2one,82.1664,
CTNNAL1,ENSG00000119326,ortholog_one2one,93.3242,
WT1,ENSG00000184937,ortholog_one2one,54.7893,
U6,ENSG00000252980,ortholog_one2one,67.0,
