homo_sapiens_gene,heterocephalus_glaber_female_gene,orthology_type,perc_id,dn_ds
CASD1,ENSHGLG00000002281,ortholog_one2one,82.9004,
LEMD3,ENSHGLG00000010766,ortholog_one2one,89.0766,
SNX11,ENSHGLG00000016837,ortholog_one2one,57.6408,
THRB,ENSHGLG00000000869,ortholog_one2one,78.3613,
MS4A1,ENSHGLG00000008297,ortholog_one2one,57.8667,
TBK1,ENSHGLG00000016725,ortholog_one2one,95.3552,
H2AZ2,ENSHGLG00000037585,ortholog_one2one,52.2634,
RNF214,ENSHGLG00000015243,ortholog_one2one,93.2133,
SPHK1,ENSHGLG00000048367,ortholog_one2one,40.498,
CUX1,ENSHGLG00000016002,ortholog_one2one,89.1205,
PRKCA,ENSHGLG00000000872,ortholog_one2one,92.8779,
CHRND,ENSHGLG00000006318,ortholog_one2one,88.588,
SYTL2,ENSHGLG00000002340,ortholog_one2one,86.149,
STK36,ENSHGLG00000016143,ortholog_one2one,84.8943,
PELP1,ENSHGLG00000012390,ortholog_one2one,88.2088,
SPRYD3,ENSHGLG00000003437,ortholog_one2one,96.875,
POLR3B,ENSHGLG00000008833,ortholog_one2one,98.8341,
DDX42,ENSHGLG00000010024,ortholog_one2one,96.548,
CHRM2,ENSHGLG00000009212,ortholog_one2one,89.6414,
ABCB4,ENSHGLG00000017670,ortholog_one2one,85.4445,
NT5DC2,ENSHGLG00000003527,ortholog_one2one,81.9615,
CCDC47,ENSHGLG00000006991,ortholog_one2one,97.9296,
USP4,ENSHGLG00000014262,ortholog_one2one,91.4938,
RAD51D,ENSHGLG00000001857,ortholog_one2one,78.5908,
PSMD9,ENSHGLG00000038751,ortholog_one2one,73.1517,
PNKD,ENSHGLG00000013971,ortholog_one2one,85.0,
RBM19,ENSHGLG00000010899,ortholog_one2one,82.5131,
SWAP70,ENSHGLG00000009562,ortholog_one2one,93.6752,
ANXA4,ENSHGLG00000004505,ortholog_one2one,89.1239,
POLM,ENSHGLG00000014178,ortholog_one2one,78.499,
SLCO2B1,ENSHGLG00000015264,ortholog_one2one,79.2666,
MIS12,ENSHGLG00000047248,ortholog_one2one,90.7767,
SERPINF1,ENSHGLG00000008614,ortholog_one2one,80.9645,
RAP1A,ENSHGLG00000008139,ortholog_one2one,100.0,
LMBR1L,ENSHGLG00000014791,ortholog_one2one,95.4918,
C11orf97,ENSHGLG00000014136,ortholog_one2one,65.7534,
CPT1A,ENSHGLG00000009799,ortholog_one2one,84.8446,
SERPINF2,ENSHGLG00000006598,ortholog_one2one,80.0407,
EPHX4,ENSHGLG00000010230,ortholog_one2one,81.295,
FAM180B,ENSHGLG00000038229,ortholog_one2one,70.9091,
WDR3,ENSHGLG00000017936,ortholog_one2one,93.2132,
CEND1,ENSHGLG00000039518,ortholog_one2one,80.0,
LRCH4,ENSHGLG00000008144,ortholog_one2one,90.6158,
LRRC4C,ENSHGLG00000042650,ortholog_one2one,99.6875,
SLC25A45,ENSHGLG00000007151,ortholog_one2one,82.2917,
CCT2,ENSHGLG00000008939,ortholog_one2one,81.3726,
MTMR11,ENSHGLG00000013532,ortholog_one2one,90.1429,
PRRG4,ENSHGLG00000043439,ortholog_one2one,52.381,
PPP2R5B,ENSHGLG00000011889,ortholog_one2one,95.4813,
RAB3GAP2,ENSHGLG00000002870,ortholog_one2one,83.1839,
NEUROD2,ENSHGLG00000010651,ortholog_one2one,96.6057,
PAWR,ENSHGLG00000017940,ortholog_one2one,71.5365,
MYH3,ENSHGLG00000010160,ortholog_one2one,98.452,
STK33,ENSHGLG00000009492,ortholog_one2one,75.6809,
DCN,ENSHGLG00000008166,ortholog_one2one,86.2637,
CXCR6,ENSHGLG00000041649,ortholog_one2one,65.5786,
ITGB5,ENSHGLG00000011184,ortholog_one2one,86.7081,
SLC4A3,ENSHGLG00000015552,ortholog_one2one,94.8393,
PTRH2,ENSHGLG00000049911,ortholog_one2one,75.3731,
HGS,ENSHGLG00000008394,ortholog_one2one,77.2367,
GUCY2C,ENSHGLG00000008125,ortholog_one2one,84.0782,
TSNAX,ENSHGLG00000037072,ortholog_one2one,97.2414,
CUEDC1,ENSHGLG00000044611,ortholog_one2one,88.5942,
TBC1D5,ENSHGLG00000002692,ortholog_one2one,91.5441,
TARS2,ENSHGLG00000009219,ortholog_one2one,82.9371,
CHFR,ENSHGLG00000015975,ortholog_one2one,82.3263,
RNF141,ENSHGLG00000038987,ortholog_one2one,88.5827,
KCNK4,ENSHGLG00000012923,ortholog_one2one,90.3308,
BBS1,ENSHGLG00000012550,ortholog_one2one,80.6154,
LRWD1,ENSHGLG00000016028,ortholog_one2one,80.3601,
AGR2,ENSHGLG00000042591,ortholog_one2one,94.7674,
EEF1B2,ENSHGLG00000015147,ortholog_one2one,95.5752,
RAB7B,ENSHGLG00000005045,ortholog_one2one,52.1341,
PCOLCE,ENSHGLG00000035720,ortholog_one2one,57.1429,
INPP5B,ENSHGLG00000011716,ortholog_one2one,86.873,
TMBIM1,ENSHGLG00000015989,ortholog_one2one,90.228,
PFKFB2,ENSHGLG00000007800,ortholog_one2one,86.4964,
COPB1,ENSHGLG00000006967,ortholog_one2one,99.1605,
LEP,ENSHGLG00000042168,ortholog_one2one,70.0599,
ASB4,ENSHGLG00000000818,ortholog_one2one,95.5399,
PRKAR2B,ENSHGLG00000005805,ortholog_one2one,96.4029,
CBX4,ENSHGLG00000004429,ortholog_one2one,80.5779,
PLXDC1,ENSHGLG00000013180,ortholog_one2one,73.9623,
FBXL13,ENSHGLG00000014934,ortholog_one2one,72.7038,
TMEM106B,ENSHGLG00000006962,ortholog_one2one,96.3636,
IQCB1,ENSHGLG00000019300,ortholog_one2one,83.3887,
LIG3,ENSHGLG00000001349,ortholog_one2one,87.4146,
AACS,ENSHGLG00000042326,ortholog_one2one,68.306,
WNT3A,ENSHGLG00000001502,ortholog_one2one,91.1932,
IARS2,ENSHGLG00000002201,ortholog_one2one,80.7071,
GAL3ST4,ENSHGLG00000041044,ortholog_one2one,86.6388,
ZDHHC4,ENSHGLG00000006221,ortholog_one2one,77.551,
NRBP1,ENSHGLG00000005824,ortholog_one2one,87.4794,
TMEM233,ENSHGLG00000038208,ortholog_one2one,58.4906,
MOV10,ENSHGLG00000004970,ortholog_one2one,84.2402,
TIMELESS,ENSHGLG00000016404,ortholog_one2one,86.4351,
OR3A2,ENSHGLG00000032775,ortholog_one2one,82.8571,
NAPEPLD,ENSHGLG00000014769,ortholog_one2one,73.5484,
PSMC5,ENSHGLG00000043810,ortholog_one2one,95.4128,
QARS1,ENSHGLG00000014071,ortholog_one2one,89.5202,
VPS37D,ENSHGLG00000035647,ortholog_one2one,78.7149,
EIPR1,ENSHGLG00000007917,ortholog_one2one,88.8337,
LRRC17,ENSHGLG00000007872,ortholog_one2one,89.5928,
PPP1R35,ENSHGLG00000034570,ortholog_one2one,76.7635,
PHETA1,ENSHGLG00000035967,ortholog_one2one,46.2069,
TSPAN9,ENSHGLG00000045295,ortholog_one2one,68.7879,
RAC1,ENSHGLG00000009964,ortholog_one2one,58.1994,
DCP1B,ENSHGLG00000019233,ortholog_one2one,79.5953,
ALG6,ENSHGLG00000018273,ortholog_one2one,77.4067,
MINK1,ENSHGLG00000049648,ortholog_one2one,69.4524,
CLIP1,ENSHGLG00000011783,ortholog_one2one,90.9722,
PTCD1,ENSHGLG00000017621,ortholog_one2one,76.7045,
DMRTA2,ENSHGLG00000001509,ortholog_one2one,96.2825,
ANKRD35,ENSHGLG00000008812,ortholog_one2one,81.6449,
ZNF691,ENSHGLG00000002421,ortholog_one2one,49.5261,
DBT,ENSHGLG00000002562,ortholog_one2one,88.5892,
CPT2,ENSHGLG00000003070,ortholog_one2one,89.2097,
PUM2,ENSHGLG00000035994,ortholog_one2one,76.8116,
GNG12,ENSHGLG00000004433,ortholog_one2one,51.4706,
GNB2,ENSHGLG00000015675,ortholog_one2one,99.4118,
EFCAB2,ENSHGLG00000034325,ortholog_one2one,47.6702,
SLC41A1,ENSHGLG00000014413,ortholog_one2one,74.4144,
PHKG1,ENSHGLG00000018933,ortholog_one2one,84.7775,
XPOT,ENSHGLG00000005833,ortholog_one2one,94.7739,
TBCEL,ENSHGLG00000040222,ortholog_one2one,98.3491,
CPD,ENSHGLG00000013788,ortholog_one2one,92.8052,
TRIP6,ENSHGLG00000038737,ortholog_one2one,68.5841,
DDB2,ENSHGLG00000018689,ortholog_one2one,70.529,
CNTROB,ENSHGLG00000016550,ortholog_one2one,82.907,
PTPN11,ENSHGLG00000015906,ortholog_one2one,98.995,
FIBP,ENSHGLG00000009704,ortholog_one2one,90.5512,
ADAM22,ENSHGLG00000004785,ortholog_one2one,88.8,
TPCN1,ENSHGLG00000012159,ortholog_one2one,84.6707,
FEN1,ENSHGLG00000002899,ortholog_one2one,92.7835,
LRRC51,ENSHGLG00000009288,ortholog_one2one,87.0968,
PYGM,ENSHGLG00000012545,ortholog_one2one,90.0332,
IFTAP,ENSHGLG00000007037,ortholog_one2one,56.6116,
MYRIP,ENSHGLG00000033941,ortholog_one2one,60.2088,
CFAP221,ENSHGLG00000016525,ortholog_one2one,77.2567,
STIL,ENSHGLG00000001713,ortholog_one2one,76.8072,
SLC43A1,ENSHGLG00000038862,ortholog_one2one,61.1111,
ZMYND10,ENSHGLG00000010267,ortholog_one2one,87.7273,
RASD1,ENSHGLG00000045016,ortholog_one2one,97.5089,
NPRL2,ENSHGLG00000010655,ortholog_one2one,97.8947,
PCYOX1,ENSHGLG00000035721,ortholog_one2one,69.4491,
UBTF,ENSHGLG00000006625,ortholog_one2one,97.2549,
GFPT1,ENSHGLG00000010905,ortholog_one2one,83.6045,
AKIP1,ENSHGLG00000043807,ortholog_one2one,68.3333,
DAG1,ENSHGLG00000035745,ortholog_one2one,78.8066,
TROAP,ENSHGLG00000003554,ortholog_one2one,67.3228,
CD82,ENSHGLG00000035958,ortholog_one2one,72.8745,
STEAP2,ENSHGLG00000004036,ortholog_one2one,92.7451,
POMGNT1,ENSHGLG00000002171,ortholog_one2one,95.7576,
PBRM1,ENSHGLG00000014864,ortholog_one2one,98.3568,
CMKLR1,ENSHGLG00000044416,ortholog_one2one,80.9645,
MYO1B,ENSHGLG00000001644,ortholog_one2one,97.4584,
CNPY2,ENSHGLG00000005988,ortholog_one2one,73.3333,
RPLP0,ENSHGLG00000011358,ortholog_one2one,97.7918,
SLC35B4,ENSHGLG00000045695,ortholog_one2one,93.6556,
CDK13,ENSHGLG00000014999,ortholog_one2one,91.4229,
MRPS33,ENSHGLG00000040990,ortholog_one2one,77.3913,
AMPD3,ENSHGLG00000018258,ortholog_one2one,93.8224,
ZKSCAN1,ENSHGLG00000010269,ortholog_one2one,87.3935,
EHBP1L1,ENSHGLG00000019070,ortholog_one2one,66.1408,
MYBPC1,ENSHGLG00000050337,ortholog_one2one,77.9503,
LRIG1,ENSHGLG00000002916,ortholog_one2one,83.125,
ACTN3,ENSHGLG00000010459,ortholog_one2one,92.8034,
SLC25A24,ENSHGLG00000006802,ortholog_one2one,96.2105,
CRY2,ENSHGLG00000013242,ortholog_one2one,82.0604,
RO60,ENSHGLG00000003152,ortholog_one2one,95.7249,
PRR15,ENSHGLG00000047965,ortholog_one2one,51.0,
CDK5,ENSHGLG00000006490,ortholog_one2one,99.3151,
P2RY2,ENSHGLG00000010376,ortholog_one2one,90.4255,
PPP1R9B,ENSHGLG00000014173,ortholog_one2one,95.0061,
NKAPD1,ENSHGLG00000007837,ortholog_one2one,81.0458,
AGFG2,ENSHGLG00000006498,ortholog_one2one,80.9816,
KIF19,ENSHGLG00000010834,ortholog_one2one,67.3913,
SYT7,ENSHGLG00000004485,ortholog_one2one,95.481,
ASAP3,ENSHGLG00000011692,ortholog_one2one,84.5659,
TFRC,ENSHGLG00000017167,ortholog_one2one,76.4398,
MAD1L1,ENSHGLG00000018905,ortholog_one2one,84.6583,
SLC39A13,ENSHGLG00000041087,ortholog_one2one,53.8462,
UROC1,ENSHGLG00000003769,ortholog_one2one,91.4201,
XPR1,ENSHGLG00000003855,ortholog_one2one,96.6054,
SLC15A2,ENSHGLG00000001129,ortholog_one2one,83.5135,
RPA1,ENSHGLG00000006334,ortholog_one2one,87.7919,
EVI5,ENSHGLG00000005267,ortholog_one2one,90.8986,
KRIT1,ENSHGLG00000014048,ortholog_one2one,80.4529,
NPHP1,ENSHGLG00000009816,ortholog_one2one,72.7031,
DNAI2,ENSHGLG00000010298,ortholog_one2one,85.4063,
ZSCAN20,ENSHGLG00000012268,ortholog_one2one,84.4828,
HDAC11,ENSHGLG00000007401,ortholog_one2one,60.97,
ARNT,ENSHGLG00000005864,ortholog_one2one,90.0485,
FLCN,ENSHGLG00000004697,ortholog_one2one,73.5409,
ABI2,ENSHGLG00000007481,ortholog_one2one,98.5213,
NTN1,ENSHGLG00000011747,ortholog_one2one,93.4087,
OTOP2,ENSHGLG00000005732,ortholog_one2one,86.4286,
RPL22L1,ENSHGLG00000045881,ortholog_one2one,87.7863,
CLDND1,ENSHGLG00000001965,ortholog_one2one,88.0,
CYB561,ENSHGLG00000011329,ortholog_one2one,88.4,
CCL24,ENSHGLG00000018355,ortholog_one2one,38.9744,
SAP30BP,ENSHGLG00000013084,ortholog_one2one,86.2857,
SPINDOC,ENSHGLG00000034024,ortholog_one2one,83.4625,
FIGNL1,ENSHGLG00000044622,ortholog_one2one,83.8757,
LRRC56,ENSHGLG00000004394,ortholog_one2one,66.6667,
SLC25A40,ENSHGLG00000005541,ortholog_one2one,85.2368,
TRAIP,ENSHGLG00000035109,ortholog_one2one,76.2712,
SIPA1,ENSHGLG00000009520,ortholog_one2one,89.9232,
HUS1,ENSHGLG00000009660,ortholog_one2one,73.3333,
UBA5,ENSHGLG00000013398,ortholog_one2one,95.0495,
KDM3A,ENSHGLG00000008133,ortholog_one2one,92.4185,
RINT1,ENSHGLG00000015453,ortholog_one2one,87.5472,
DBNL,ENSHGLG00000013008,ortholog_one2one,86.7277,
KAT2A,ENSHGLG00000014215,ortholog_one2one,94.6686,
PIAS3,ENSHGLG00000005009,ortholog_one2one,97.6,
LMO2,ENSHGLG00000048933,ortholog_one2one,51.9324,
CD44,ENSHGLG00000011767,ortholog_one2one,76.4622,
ARL8B,ENSHGLG00000001846,ortholog_one2one,94.8718,
H6PD,ENSHGLG00000036246,ortholog_one2one,82.5654,
NAGLU,ENSHGLG00000011489,ortholog_one2one,57.6779,
IFT80,ENSHGLG00000011237,ortholog_one2one,95.1094,
PIANP,ENSHGLG00000003689,ortholog_one2one,85.3821,
CD300LF,ENSHGLG00000004766,ortholog_one2one,58.1699,
TTC27,ENSHGLG00000015184,ortholog_one2one,87.3108,
GBA1,ENSHGLG00000017983,ortholog_one2one,87.8505,
MCRS1,ENSHGLG00000006709,ortholog_one2one,93.8272,
HECW2,ENSHGLG00000003406,ortholog_one2one,77.7778,
TNFSF10,ENSHGLG00000044629,ortholog_one2one,73.3564,
ABHD5,ENSHGLG00000017002,ortholog_one2one,83.8356,
CHRM3,ENSHGLG00000046600,ortholog_one2one,93.5593,
NCKIPSD,ENSHGLG00000010981,ortholog_one2one,90.6031,
TPST1,ENSHGLG00000015982,ortholog_one2one,94.6381,
NENF,ENSHGLG00000005390,ortholog_one2one,85.0267,
SMARCAL1,ENSHGLG00000019107,ortholog_one2one,80.0,
NUDT17,ENSHGLG00000034982,ortholog_one2one,81.017,
NPL,ENSHGLG00000006907,ortholog_one2one,70.5882,
CCDC148,ENSHGLG00000004309,ortholog_one2one,81.0,
GMPS,ENSHGLG00000016836,ortholog_one2one,93.4272,
CYP20A1,ENSHGLG00000050312,ortholog_one2one,88.3117,
DGKB,ENSHGLG00000010546,ortholog_one2one,96.264,
IBA57,ENSHGLG00000002132,ortholog_one2one,70.3081,
DHX9,ENSHGLG00000005769,ortholog_one2one,84.7162,
ZBBX,ENSHGLG00000019443,ortholog_one2one,64.5833,
GUCA2A,ENSHGLG00000038174,ortholog_one2one,73.1481,
PRR15L,ENSHGLG00000014696,ortholog_one2one,67.7966,
PSMA2,ENSHGLG00000032238,ortholog_one2one,95.5556,
EIF2B3,ENSHGLG00000000770,ortholog_one2one,87.4739,
LRRC41,ENSHGLG00000001422,ortholog_one2one,97.1744,
SAMTOR,ENSHGLG00000019466,ortholog_one2one,91.2322,
CHD1L,ENSHGLG00000008933,ortholog_one2one,88.0447,
COL1A1,ENSHGLG00000012240,ortholog_one2one,91.9366,
TBRG4,ENSHGLG00000013941,ortholog_one2one,74.7619,
COPS7B,ENSHGLG00000002311,ortholog_one2one,99.2424,
AOX1,ENSHGLG00000012876,ortholog_one2one,73.6916,
TADA2A,ENSHGLG00000003972,ortholog_one2one,89.8058,
MAP3K3,ENSHGLG00000017968,ortholog_one2one,88.6943,
PSMG3,ENSHGLG00000050465,ortholog_one2one,93.4426,
PHTF2,ENSHGLG00000016369,ortholog_one2one,90.7773,
YPEL5,ENSHGLG00000047773,ortholog_one2one,35.1744,
VCAM1,ENSHGLG00000001392,ortholog_one2one,71.7208,
UVRAG,ENSHGLG00000003077,ortholog_one2one,93.1133,
NR2C2,ENSHGLG00000038117,ortholog_one2one,90.779,
TOGARAM2,ENSHGLG00000009603,ortholog_one2one,74.0385,
GJC1,ENSHGLG00000014304,ortholog_one2one,79.6429,
WSB1,ENSHGLG00000008400,ortholog_one2one,96.1995,
SLAMF8,ENSHGLG00000041257,ortholog_one2one,80.5654,
F3,ENSHGLG00000008407,ortholog_one2one,69.863,
KDM5B,ENSHGLG00000018432,ortholog_one2one,95.936,
ZBTB3,ENSHGLG00000032180,ortholog_one2one,80.8673,
BDNF,ENSHGLG00000008332,ortholog_one2one,89.6552,
RFT1,ENSHGLG00000007981,ortholog_one2one,88.932,
TMEM123,ENSHGLG00000042213,ortholog_one2one,71.4286,
CANT1,ENSHGLG00000045626,ortholog_one2one,80.6742,
FADS3,ENSHGLG00000006364,ortholog_one2one,35.9944,
FOXP1,ENSHGLG00000002984,ortholog_one2one,90.5248,
TTC7A,ENSHGLG00000008039,ortholog_one2one,90.1524,
ASNS,ENSHGLG00000001445,ortholog_one2one,93.0481,
PIRT,ENSHGLG00000046682,ortholog_one2one,84.6715,
PLD2,ENSHGLG00000009180,ortholog_one2one,90.6977,
TTC17,ENSHGLG00000017796,ortholog_one2one,91.4023,
TMEM60,ENSHGLG00000010918,ortholog_one2one,96.2406,
RBM28,ENSHGLG00000005409,ortholog_one2one,85.8839,
RAB11FIP4,ENSHGLG00000009194,ortholog_one2one,93.7206,
APLP2,ENSHGLG00000000778,ortholog_one2one,90.7792,
EVA1A,ENSHGLG00000040877,ortholog_one2one,56.6372,
C4BPB,ENSHGLG00000004277,ortholog_one2one,67.3152,
ZNF800,ENSHGLG00000003680,ortholog_one2one,90.1934,
TOM1L1,ENSHGLG00000016187,ortholog_one2one,80.0839,
TMEM140,ENSHGLG00000043264,ortholog_one2one,57.2727,
GSTK1,ENSHGLG00000043428,ortholog_one2one,78.7611,
KCMF1,ENSHGLG00000036565,ortholog_one2one,99.0826,
FOSL2,ENSHGLG00000046142,ortholog_one2one,87.6033,
ELMOD3,ENSHGLG00000005816,ortholog_one2one,81.6976,
HECTD3,ENSHGLG00000019580,ortholog_one2one,97.4448,
ASB10,ENSHGLG00000005594,ortholog_one2one,81.4727,
TSPAN12,ENSHGLG00000009931,ortholog_one2one,98.6885,
SCMH1,ENSHGLG00000010141,ortholog_one2one,88.5269,
PSPH,ENSHGLG00000010095,ortholog_one2one,85.7741,
AKAP1,ENSHGLG00000014384,ortholog_one2one,71.445,
SLC25A34,ENSHGLG00000032560,ortholog_one2one,62.1176,
PHLDB1,ENSHGLG00000004051,ortholog_one2one,90.2151,
WRAP53,ENSHGLG00000014000,ortholog_one2one,83.5073,
RAP1GAP,ENSHGLG00000018695,ortholog_one2one,77.858,
MTIF2,ENSHGLG00000009152,ortholog_one2one,84.4504,
COX11,ENSHGLG00000012128,ortholog_one2one,76.3251,
TRIM47,ENSHGLG00000015373,ortholog_one2one,89.185,
CTDNEP1,ENSHGLG00000016839,ortholog_one2one,99.5902,
OSBPL3,ENSHGLG00000010416,ortholog_one2one,91.3915,
KPNA2,ENSHGLG00000036826,ortholog_one2one,94.2105,
TRIM37,ENSHGLG00000004649,ortholog_one2one,92.7039,
CDC42EP3,ENSHGLG00000038853,ortholog_one2one,95.6693,
LIMS2,ENSHGLG00000006402,ortholog_one2one,64.741,
TTYH3,ENSHGLG00000008132,ortholog_one2one,89.3281,
FBXO40,ENSHGLG00000010736,ortholog_one2one,86.7044,
SPICE1,ENSHGLG00000013844,ortholog_one2one,79.4016,
URGCP,ENSHGLG00000005469,ortholog_one2one,84.8075,
RPS6KA4,ENSHGLG00000011748,ortholog_one2one,84.223,
PPP1R9A,ENSHGLG00000002745,ortholog_one2one,87.574,
ELP5,ENSHGLG00000041587,ortholog_one2one,50.7246,
CTNNB1,ENSHGLG00000014308,ortholog_one2one,99.872,
PDK1,ENSHGLG00000044084,ortholog_one2one,78.4499,
GRIK4,ENSHGLG00000001757,ortholog_one2one,98.8494,
C2CD6,ENSHGLG00000033665,ortholog_one2one,52.0408,
STARD3,ENSHGLG00000013993,ortholog_one2one,85.0,
SP100,ENSHGLG00000003347,ortholog_one2one,54.9425,
VEGFB,ENSHGLG00000013921,ortholog_one2one,44.6809,
STEAP4,ENSHGLG00000004401,ortholog_one2one,82.1577,
TRIM34,ENSHGLG00000044562,ortholog_one2one,71.8107,
SH2B2,ENSHGLG00000015375,ortholog_one2one,73.7551,
PPME1,ENSHGLG00000003747,ortholog_one2one,96.8912,
GPR146,ENSHGLG00000007107,ortholog_one2one,78.1437,
TRIM24,ENSHGLG00000005195,ortholog_one2one,95.0523,
RIN1,ENSHGLG00000010753,ortholog_one2one,81.7834,
DDX52,ENSHGLG00000006235,ortholog_one2one,89.2922,
ARHGAP1,ENSHGLG00000017685,ortholog_one2one,84.5339,
ICAM2,ENSHGLG00000048527,ortholog_one2one,57.6923,
FKBP9,ENSHGLG00000014590,ortholog_one2one,46.1538,
GTF3C2,ENSHGLG00000015828,ortholog_one2one,80.098,
IPO7,ENSHGLG00000005147,ortholog_one2one,99.711,
VGF,ENSHGLG00000045649,ortholog_one2one,85.9568,
PSMC3,ENSHGLG00000005713,ortholog_one2one,85.7466,
PLCH1,ENSHGLG00000017434,ortholog_one2one,87.9127,
GPR17,ENSHGLG00000007804,ortholog_one2one,90.2367,
IGFBP5,ENSHGLG00000034439,ortholog_one2one,82.8244,
FEZ2,ENSHGLG00000015023,ortholog_one2one,85.974,
COPZ2,ENSHGLG00000018543,ortholog_one2one,75.9657,
CHID1,ENSHGLG00000004581,ortholog_one2one,64.8594,
NBAS,ENSHGLG00000000885,ortholog_one2one,80.4228,
SMTNL2,ENSHGLG00000012976,ortholog_one2one,85.0549,
GPS2,ENSHGLG00000011192,ortholog_one2one,78.8732,
TDRKH,ENSHGLG00000007478,ortholog_one2one,88.9483,
ARPC1B,ENSHGLG00000017816,ortholog_one2one,94.9468,
ATIC,ENSHGLG00000004192,ortholog_one2one,94.2568,
GHDC,ENSHGLG00000037543,ortholog_one2one,48.2618,
CNTN4,ENSHGLG00000006279,ortholog_one2one,96.8811,
AFMID,ENSHGLG00000008814,ortholog_one2one,63.6905,
ZKSCAN5,ENSHGLG00000009175,ortholog_one2one,85.5609,
OPA1,ENSHGLG00000005421,ortholog_one2one,97.7043,
ETV1,ENSHGLG00000018987,ortholog_one2one,97.8814,
NXF1,ENSHGLG00000002936,ortholog_one2one,92.5203,
UNC13D,ENSHGLG00000008486,ortholog_one2one,88.8991,
EMILIN1,ENSHGLG00000010116,ortholog_one2one,74.8543,
SYT8,ENSHGLG00000009855,ortholog_one2one,75.8355,
GUK1,ENSHGLG00000000309,ortholog_one2one,82.4786,
MYL1,ENSHGLG00000048085,ortholog_one2one,95.3368,
TM7SF2,ENSHGLG00000011381,ortholog_one2one,88.2494,
SNED1,ENSHGLG00000003686,ortholog_one2one,82.153,
ZNF394,ENSHGLG00000033544,ortholog_one2one,57.8947,
MKS1,ENSHGLG00000012631,ortholog_one2one,84.273,
AP4M1,ENSHGLG00000015128,ortholog_one2one,93.1416,
ZC3H8,ENSHGLG00000008367,ortholog_one2one,76.4706,
DAGLA,ENSHGLG00000003887,ortholog_one2one,88.4072,
CNOT11,ENSHGLG00000005196,ortholog_one2one,97.2441,
ZRANB3,ENSHGLG00000015976,ortholog_one2one,79.819,
DPH5,ENSHGLG00000001639,ortholog_one2one,93.1159,
ATM,ENSHGLG00000007284,ortholog_one2one,87.9175,
SAT2,ENSHGLG00000011224,ortholog_one2one,89.9606,
SERPINE2,ENSHGLG00000008269,ortholog_one2one,80.3063,
PSMD11,ENSHGLG00000019505,ortholog_one2one,100.0,
SYPL2,ENSHGLG00000010069,ortholog_one2one,96.2121,
ABCF2,ENSHGLG00000005286,ortholog_one2one,93.7198,
RHOC,ENSHGLG00000032070,ortholog_one2one,83.913,
PSD4,ENSHGLG00000016761,ortholog_one2one,70.3401,
DCPS,ENSHGLG00000041279,ortholog_one2one,83.6111,
FRZB,ENSHGLG00000011729,ortholog_one2one,92.5466,
COL3A1,ENSHGLG00000001404,ortholog_one2one,90.7534,
MUS81,ENSHGLG00000011376,ortholog_one2one,87.3162,
BRAT1,ENSHGLG00000039300,ortholog_one2one,75.2294,
INPP5K,ENSHGLG00000009859,ortholog_one2one,74.7228,
CCDC88B,ENSHGLG00000012864,ortholog_one2one,74.0716,
CPB1,ENSHGLG00000011884,ortholog_one2one,81.5348,
IRF6,ENSHGLG00000007242,ortholog_one2one,85.7944,
IMPDH2,ENSHGLG00000013375,ortholog_one2one,94.7955,
RASSF7,ENSHGLG00000009399,ortholog_one2one,55.9184,
TRPV1,ENSHGLG00000011943,ortholog_one2one,86.3855,
ACTL6B,ENSHGLG00000014925,ortholog_one2one,73.4375,
C1orf21,ENSHGLG00000018157,ortholog_one2one,57.485,
IRF7,ENSHGLG00000033756,ortholog_one2one,74.4186,
RGS5,ENSHGLG00000042926,ortholog_one2one,52.4229,
GIMAP6,ENSHGLG00000012994,ortholog_one2one,51.5957,
EIF2AK1,ENSHGLG00000015194,ortholog_one2one,75.5917,
IGSF9,ENSHGLG00000014869,ortholog_one2one,89.2099,
CASP8,ENSHGLG00000040561,ortholog_one2one,65.272,
LTBP3,ENSHGLG00000015861,ortholog_one2one,80.2936,
COQ8A,ENSHGLG00000004988,ortholog_one2one,85.9701,
SIRT7,ENSHGLG00000005752,ortholog_one2one,79.661,
UBA3,ENSHGLG00000019309,ortholog_one2one,91.7836,
STAMBP,ENSHGLG00000014430,ortholog_one2one,93.0556,
PPP1R1B,ENSHGLG00000014729,ortholog_one2one,43.8257,
C11orf58,ENSHGLG00000010951,ortholog_one2one,84.5,
SLC12A9,ENSHGLG00000008895,ortholog_one2one,93.8931,
EPN2,ENSHGLG00000032563,ortholog_one2one,91.4961,
TMEM108,ENSHGLG00000016884,ortholog_one2one,79.5053,
COL8A1,ENSHGLG00000019607,ortholog_one2one,85.4041,
MS4A12,ENSHGLG00000009913,ortholog_one2one,54.0541,
LRCH3,ENSHGLG00000019171,ortholog_one2one,83.0189,
HID1,ENSHGLG00000006397,ortholog_one2one,96.061,
IKZF1,ENSHGLG00000033925,ortholog_one2one,69.1589,
LRPPRC,ENSHGLG00000006123,ortholog_one2one,77.1162,
MAPKAPK3,ENSHGLG00000012299,ortholog_one2one,88.0597,
DERL2,ENSHGLG00000011135,ortholog_one2one,76.3441,
SEMA4A,ENSHGLG00000003587,ortholog_one2one,82.9987,
STYXL1,ENSHGLG00000038865,ortholog_one2one,65.2778,
ANKRD13B,ENSHGLG00000008230,ortholog_one2one,89.948,
MYD88,ENSHGLG00000009713,ortholog_one2one,60.9626,
MPP2,ENSHGLG00000009770,ortholog_one2one,93.9002,
